GENE_NAME	human.mean
SH2D2A	1.105
RCN2	13.15
CHRNB4	0.085
MUC5B	0.0625
COLEC11	12.755
STAG1	5.55
A4GNT	0.0175
STK11	49.525
KMT2A	7.02
TREH	0.2425
VRK2	7.795
MMP8	0.1125
APOA1	22.045
ZNF541	0.525
SLC8A2	0.495
KPTN	4.6575
KIF14	0.06
TNNT2	8558.67
CAMSAP2	5.2225
TNFRSF1B	16.04
TNP1	0.53
NRP2	4.2875
CREB1	11.1
KLF7	8.2325
TTR	0.3025
B4GALT6	2.3225
VEZT	14.475
C1orf54	9.3275
CA14	4.755
CASC1	0.19
LRMP	1.245
ATP10B	0.485
USP35	3.075
ELOVL4	0.1375
FILIP1	28.56
CASP8AP2	2.6475
HMGN3	62.425
UBE3D	1.0425
CNR1	0.595
SPACA1	0.01
ANKRD13C	3.635
SGIP1	2.1125
ZC2HC1B	0.0175
PLAGL1	7.39
BRD9	14.8225
FBXO30	3.4
TNFAIP3	5.8025
AKAP7	3.32
RAB32	4.675
MYB	0.0925
ALDH8A1	0.6325
SGK1	16.1875
ARG1	0.265
CTGF	30.8825
POLDIP2	80.5825
SNX1	34.48
TCF21	4.9975
FBXL5	31.01
SLC16A7	13.71
VAMP8	14.935
DCLRE1B	0.655
FOXO3	13.4625
RPN2	43.32
CASQ2	359.6525
OLFM3	0.0025
PKD2	13.6325
SPP1	45.1075
STBD1	11.29
ARNTL2	0.7
MFSD1	13.4875
PPL	6.8075
UBN1	13.8925
KLF12	3.09
PCDH17	1.28
HS1BP3	8.705
WDR35	1.4025
CCND2	43.7675
FGF23	0.0525
CYP20A1	3.26
GTF3C3	6.52
SATB2	0.4675
UBE2B	117.4875
SLC39A9	6.5825
GDA	0.2725
KLF9	24.9775
TJP2	23.6875
CPSF3	6.4325
CCDC92	45.425
C1orf198	18.5525
TRIM67	0.01
HEATR1	2.8075
PTBP3	3.6525
FKBP15	7.975
CTNNAL1	17.935
FAM206A	6.9125
WDR34	25.7975
IBSP	0.0175
PTPA	76.4925
RAB14	16.01
CNTRL	1.2975
FBXW2	15.8225
PHF19	7.245
NEK6	5.23
BSPRY	1.135
NDUFA8	162.13
HDHD3	10.675
RBM18	13.275
SLC46A2	0.0625
HSDL2	73.9875
MAPKAP1	55.715
NR4A3	16.9375
INVS	2.18
GALNT12	0.445
DENND1A	6.3125
ALG2	7.11
RABEP1	15.555
CSF3R	6.71
KDSR	17.8325
ONECUT2	0.0075
C19orf25	11.62
PROX2	0.13
VSX2	0
PGF	6.4075
BBOF1	1.7075
NEK9	28.2425
ACYP1	9.7825
IFT43	14.3375
DNAL1	2.9
IRF2BPL	21.7425
PLXND1	49.315
NUP160	6.46
LTBP2	16.2025
AREL1	6.86
MLH3	6.11
TTLL5	6.0375
ABCD4	21.5525
PPP4R4	0.0375
TGFB3	14.0525
ZC2HC1C	3.9525
BAK1	10.4375
ALDH6A1	18.725
ESRRB	1.4025
NRDE2	3.24
COQ6	29.0775
ZNF410	8.005
RHOQ	201.03
MUSK	0.6075
GPR75	0.7675
SUPT7L	13.41
ATAD2B	1.9175
FKBP1B	2.2325
ATL2	10.93
YPEL5	33.4975
FAM98A	33.0375
IKZF2	0.975
YIPF4	16.045
CNRIP1	7.9925
BCL11A	4.0075
CRIPT	5.775
SLC17A5	2.22
OGFRL1	3.3375
SLF2	4.4375
GRN	109.05
IDE	9.6275
TECTB	0
ELOVL3	0.135
NKX2-3	0
GPAM	9.4725
PPP1R3C	30.94
PYROXD2	9.805
FAM13B	6.7225
CNNM1	0.0525
MXI1	44.105
PRLHR	0
WDR11	7.3675
ARHGAP31	10.7625
GOT1	239.2375
CPN1	0
SFRP5	2.0725
GNA13	7.58
KANSL1	11.03
HOXB1	0
DUSP1	120.9725
MSX2	0.805
TEK	10.45
RCL1	3.9025
CAAP1	3.92
EQTN	0
MOB3B	1.205
MLANA	0.2625
CD274	3.925
GRIA2	0.0175
LRP11	6.0375
CCDC170	0.21
PLEKHG1	3.3575
MYCT1	4.6125
CXorf21	0.215
ARAP3	11.1325
TNN	0.1775
ARID4A	4.305
CENPL	1.255
SEC16B	1.785
GORAB	2.8375
GPR31	0
TCP1	84.78
SNX19	16.16
KCNJ5	3.315
EIPR1	7.925
MSANTD2	2.59
TEX11	0.0075
ARR3	0.0725
PDZD11	15.795
NUDCD1	2.875
ENY2	57.53
MASTL	0.98
KIAA1217	9.11
PNPLA6	35.6
PLXDC2	4.3525
EPC1	9.125
IQSEC3	1.0925
CCDC77	1.915
ENOX1	2.2675
MTRF1	3.9925
PROSER1	4.65
WBP4	11.6775
ELF1	12.405
HSPH1	16.05
ALG5	5.5025
EXOSC8	11.2275
TGFBI	36.23
FAM53C	11.045
SIL1	31.63
KDM3B	12.9525
SERP1	41.7075
PLS1	0.5525
ZCCHC8	4.64
NR2C1	10.98
UTP20	1.36
TMPO	6.6225
ARL1	28.7675
GLT8D2	4.7075
MTERF2	14.1475
APAF1	1.51
ABCF2	17.41
DUSP4	1.015
SORBS3	120.4525
PTK2B	4.535
CHRNA2	0
ADRA1A	7.235
PPP3CC	17.6875
PDLIM2	19.2275
EPHX2	10.6975
CHPF2	6.98
UBIAD1	5.1075
CRISPLD1	0.445
COPS5	54.12
RDH10	7.3325
EPX	0.015
TRIM25	7.6825
TBX2	12.0225
SLC35B1	34.0275
TBX4	0.0375
TEX14	0.11
LRAT	0.0375
TMEM131L	3.8375
ABCC11	0.09
PAPD5	2.15
ADCY7	3.57
CEP89	4.675
TSHZ3	2.135
CD38	2.3
UBA6	2.94
PLBD1	10.7825
PYROXD1	5.2725
IAPP	0.12
KCNJ8	70.26
PSPC1	11.7075
PDZRN3	43.585
LHX4	0.17
TRMT1L	6.2175
SEC22A	3.07
POPDC2	315.6325
B4GALT4	8.0725
ATP6V0A1	21.2675
CD80	0.12
KIF18A	0.08
GJA8	0
DESI2	7.27
MAPK8IP1	3.69
CRY2	35.025
PEX16	10.9325
DEPDC7	0.1825
PIAS1	9.6
GJB6	0.0175
GJA3	5.8575
TBC1D15	10.2
FABP3	3151.945
TMEM39B	5.67
SLC4A7	3.1725
CCRL2	1.4025
GHSR	0
TNFSF10	7.965
ZNF639	10.365
SLITRK3	0.015
PDS5A	8.675
TMEM156	0.34
APBA2	0.47
LIAS	6.41
CPXM2	7.9975
TMEM54	17.6575
ZSCAN20	0.7875
CSMD2	0.1975
HPCA	0.0925
LRIF1	5.705
TMIGD3	4.9075
GPSM2	1.215
GTDC1	7.2425
CXCR4	5.4925
ACVR2A	1.695
POLK	3.9425
SV2C	0.0575
FLT3	0.08
MTIF3	62.955
EFCAB1	0.1375
RASL11A	6.895
UBL3	8.855
XPNPEP2	1.87
SASH3	1.88
MRPS2	42.1
TBX22	0.0325
FMOD	13.84
MYOG	0.01
LAX1	0.1
COPA	29.3375
CD244	0.2
HS3ST2	0.655
ZC3H7A	10.8825
SERAC1	1.49
LDB3	759.0325
OPN4	0.4275
FAM213A	36.53
ZNF205	8.0575
NAA60	30.8825
ODF2L	3.7
C1orf112	0.615
FKBP4	49.4225
RNF19A	20.5575
TRMT13	3.9575
LRRC39	45.6925
RWDD3	6.96
CCDC18	3.5425
PQLC1	23.36
PEX3	7.405
EEPD1	7.195
KLHL7	51.245
WIPF3	2.4575
GABARAPL2	106.98
NXPH1	0
FAM126A	6.6925
INHBA	1.9125
FKBP9	65
NT5C3A	6.48
RAMP3	49
MYOC	4.2925
CLTA	42.6375
RECK	2.7925
SPINK4	0
ACO1	23.485
SH3YL1	5.54
DNAI1	0.12
DCAF10	6.3425
CNTFR	9.595
KIAA1549	0.635
C7orf49	16.6675
CALD1	76.635
NEUROG3	0.0525
PLAU	7.6175
CHST3	9.3225
BICC1	2.56
EGR2	0.9425
ECD	6.75
P4HA1	23.8725
SLC25A16	3.4775
VCL	57.285
RBM19	7.83
IFT81	2.405
ACADS	41.1125
HVCN1	21.24
MED13L	10.4675
CDKN2C	8.39
RNF11	49.175
RASSF8	5.93
BHLHE41	4.2675
SSPN	17.055
CCDC91	17.185
NECAB1	3.94
PRDX4	27.9625
DDX39A	26.3525
PKN1	106.9125
DAPK2	25.63
ADGRE5	19.055
GIPC1	44.59
CCDC70	0.0275
SPRYD7	5.995
ATP7B	2.2275
ZC3H13	9.255
ADSS	3.6225
NLN	2.735
OPTN	127.3325
ITIH5	9.815
ATF1	11.0675
NCKAP1L	2.285
MMP19	3.8425
KDM1A	15.665
STAP1	0.02
LRP1	125.7325
TIMP2	68.7175
IKZF4	3.25
SMUG1	8.33
TUBA1B	208.9975
EEF1AKMT3	1.3725
KBTBD4	7.005
SARDH	0.475
DBH	0.115
ATPAF1	115.6125
RFC1	8.555
STIL	0.3475
IL13RA2	0.0875
COL10A1	0.1425
USP45	2.745
PLP1	6.06
TBC1D23	8.0575
RAB9B	6.08
NRK	0.4075
FAM199X	3.0775
METTL8	1.7725
TTC21B	3.37
NMI	2.3325
TNFAIP6	2.97
ACVR1C	0.2925
CUL3	23.8425
BAZ2B	9.1925
SLC36A1	2.32
BATF3	3.0925
G0S2	139.5925
KCNJ2	6.1975
RAP2C	6.935
EXOSC9	7.5675
B9D2	2.905
MYOM2	778.3925
COQ8B	20.305
C4BPA	0.035
C4BPB	0.58
GPR83	0.13
MXD4	21.9775
DAW1	0.07
OTC	0.0925
ACSL3	16.04
CHPF	78.4075
DNPEP	55.1825
INHA	4.025
MOGAT1	0.14
OBSL1	120.06
SLC12A4	50.965
ENKD1	7.9225
MC3R	0
GCNT7	0.08
CTCFL	0.5675
FAM210B	20.5475
SNX21	10.025
WFDC3	0.56
TTPAL	1.4725
PREX1	7.3925
KCNS1	0.0175
SLC12A5	0.96
SDC4	31.9575
PIGT	91.9225
MATN4	0.0775
NCOA5	9.2675
VAPB	21.8475
CHD6	5.855
PLCG1	35.7175
SLC18A1	0.05
TOX2	1.915
GDAP1L1	0.4725
ARFGEF2	9.9325
ZNFX1	7.34
ZNF831	0.05
EDN3	0.005
CSE1L	14.3775
RBM6	24.3625
USP2	33.7975
RAB22A	2.985
PTGIS	19.6925
STAU1	29.4025
CDH26	0.5825
MOCS3	1.9475
STX16	22.8575
RNF114	18.575
ANKRD60	0
CASR	0
DDX27	10.255
RBPJL	0
C20orf85	0.02
KCNK15	1.2375
TP53TG5	1.085
PCK1	2.995
NEURL2	5.2425
MTRR	10.99
FASTKD3	1.56
PEPD	22.21
IQSEC2	5.555
IL9R	0.0575
NAGK	32.4075
SNRNP27	17.0225
MPHOSPH10	6.6725
IL17C	0
POF1B	0.6125
IRGC	0.07
FLT4	8.3075
GRM4	0.0475
TRERF1	0.73
PACSIN1	2.6625
SIRT5	17.6
MRS2	17.735
WRNIP1	17.7275
NSUN2	15.515
ABCC10	7.73
PEX6	10.1575
OARD1	10.205
UNC5CL	0.2375
AARS2	4.1375
SPDEF	0.0875
MFAP3	7.3325
MAD2L1BP	9.2175
APOBEC2	113.415
KLHDC3	79.255
DNAH8	0.0025
KLHL31	65.1625
COL21A1	13.97
CDKN1A	66.47
MRI1	10.5525
SOX4	3.35
CPNE5	27.6825
RREB1	6.2325
RIOK1	5.5475
NRN1	10.215
SLC35B3	4.5775
RPP40	1.6325
METTL1	7.0775
ATXN1	5.61
NUP153	5.9875
CRISP1	0
RUNX2	0.46
OPN5	0.0175
GCM2	0
RAB17	1.8325
CAMKK1	1.9075
EREG	0.2775
AHNAK	81.39
EMC3	46.6325
SSUH2	1.2025
WNT1	0.0125
SH3TC1	4.7375
AGA	4.995
CNOT1	29.1325
BBS2	18.415
C16orf70	6.71
DOK4	5.47
PIWIL1	0.05
GPR18	0.1925
CLYBL	8.01
TMTC4	2.65
SLC10A2	0.01
EFNB2	6.47
SOX21	0.0075
TM9SF2	23.935
C17orf53	0.4175
IRF1	10.66
UPF3B	2.895
BOD1L1	7.2075
SEPT6	6.265
TMEM255A	0.3475
ATP5S	8.0725
PTGER2	0.7975
FAM193A	8.475
GRK4	4.89
SOX9	6.83
TEKT3	0.175
SLC25A35	1.515
GGA3	15.345
ARMC7	3.515
NUP85	14.2975
NT5C	22.84
TTF1	4.535
GTF3C4	2.605
DDX31	2.005
BARHL1	0.0025
SRMS	0
OPRL1	0.27
EDC4	20.395
BHLHE23	0
IL1B	0.535
CHCHD5	23.925
PAX8	1.58
INSIG2	6.165
POLR1B	3.165
TRIO	18.365
CCDC93	13.3725
PSD4	1.9375
SLC25A23	52.4775
TNFSF9	0.195
GRIA3	0.81
VCAN	16.8275
MED1	6.3
ATG4C	1.865
CD70	0.0625
SH2D3A	1.11
TNFSF14	3.375
FOSB	1.2825
CLEC16A	10.2625
OPA3	8.125
RTN2	18.7775
SYMPK	21.615
GPCPD1	5.9475
SDCBP2	1.3475
PANK2	5.6525
TGM3	0.01
RECQL	9.34
MSR1	3.32
FOXA2	0.0075
CD93	21.455
GZF1	15.8925
PAX1	0.01
NAPB	2.985
CENPB	42.705
CDH1	0.27
NKX2-2	0
DTD1	10.245
RBCK1	32.565
STK35	5.39
NRSN2	17.625
AP5S1	6.8125
SKIV2L2	15.7525
RRBP1	30.08
BMP2	1.45
FLRT3	0.1525
OVOL2	0
PCSK2	1.1825
GFRA4	0
MKKS	14.71
BFSP1	0.2575
DNAH5	0.02
LAMP5	0.0425
MGME1	5.4875
LRRN4	0.245
TBC1D20	9.115
ITPA	13.8725
TCF15	15.6825
MCM8	1.9475
BANF2	0
ZFYVE16	6.8625
TMEM74B	5.875
MRPS26	39.9475
S1PR4	0.7475
NCLN	17.9925
HNRNPR	31.63
ZNF436	3.8775
RIPOR1	41.1675
GDF5	0.065
MMP24	0.33
NECAB3	36.0475
ID1	96.2225
C6	35.5375
ERGIC3	83.47
FAM83C	0.0025
BPIFB1	0.1325
CEP250	5.84
GRPR	0.07
AMOT	2.0025
AGO3	2.6325
RAI14	4.525
ST3GAL3	12.7375
HECTD3	15.03
TUBGCP3	8.3025
MCF2L	45.13
F10	8.945
PCID2	22.5375
PROZ	0.13
SOX30	0.07
SLURP1	0
LRFN3	5.59
IGFLR1	4.145
CAPNS1	406.8875
RBM42	33.065
FFAR2	0.4325
PNKP	18.215
FFAR1	0.02
KRT36	0
THRA	37.7075
NR1D1	8.4525
FRMD8	8.355
IRF3	42.4875
BEST2	0.15
RRAS	110.7725
PRRG2	0.38
SCAF1	24.71
PRR12	6.4225
TSKS	0.8375
SBDS	79.1075
PHLPP2	1.1
WNK4	0.305
TRAP1	75.655
GLIS2	8.695
DNAJC8	32.7775
AHDC1	9.785
SPDL1	1.29
ZNF384	18.725
CFP	5.0425
ELK1	12.8225
ATG14	5.385
SIX1	0.0175
RHOJ	18.1375
L3HYPDH	5.34
HSPA2	9.7075
TRMT5	1.2125
SGPP1	2.385
PQLC2	6.1975
PLEKHG3	4.7925
WDR60	16.3525
FAM78A	11.9025
NUP214	14.0625
SLC10A3	13.46
TMEM35A	0.1425
ZC4H2	2.0625
INTS11	71.2275
RGS13	0.2075
RTN4R	1.09
IPPK	3.8775
FGD3	1.975
HIVEP3	2.295
EDN2	0.6825
BCL11B	0.1375
TRAF2	5.3275
ABHD8	8.02
MASP1	55.2775
ATP13A4	0.1275
HELB	0.3
BEST3	0.3575
RAB3IP	4.695
PTPRB	11.6125
CDH10	0
YEATS4	5.3775
TAS2R3	0.055
CRYGN	0.035
LRRC61	1.965
FGFRL1	34.08
INPP4A	7.0175
AUNIP	0.32
FBXL12	8.83
EMC1	14.57
UBR4	38.54
HP1BP3	40.57
SIN3B	28.065
HSPB6	1664.3025
RAB27B	0.0225
SLC35E1	14.0125
EPS15L1	33.62
SYNGR3	0.275
PKMYT1	1.7975
WFIKKN1	0.425
PSMA4	42.375
WDR24	7.6825
FBXL16	0.2
CHTF18	3.9025
GNG13	0
SMARCA4	30.89
TICAM1	6.17
METTL25	1.9975
IL17B	0.305
MYO16	0.7575
TUBA4A	78.335
VIL1	0.0675
AAMP	61.1625
PNKD	43.6675
TNFRSF19	12.5725
RNF6	9.405
LSG1	8.45
HIP1	6.1475
PTPN12	21.6825
POR	60.195
FGL2	4.4425
STYXL1	8.56
PARP3	11.9275
GNAI1	8.7925
PEX1	4.555
SGCE	12.19
CASD1	7.9175
ZNF780B	3.1775
LRFN1	0.25
ZFP36	108.45
SRD5A3	5.4075
TNC	5.3275
RASL11B	1.545
KDR	9.1175
PPAT	1.515
TUBGCP6	14.1975
ADM2	0.1175
DGCR8	9.095
ASPHD2	0.1525
THAP3	6.915
SDF2L1	34.1825
YWHAH	47.7975
GNAZ	2.255
CDC42EP1	29.92
MCHR1	0.75
RIPOR3	15
TPST2	22.4025
BAIAP2L2	0.4425
MPST	46.295
GALR3	0.0325
TST	32.4075
RAC2	4.805
LIF	1.6425
C22orf23	2.3
RIBC2	0.035
TDP1	1.005
KRT17	0
EMC4	68.1975
SPECC1	5.345
CPA4	0.2625
DOCK4	5.4675
TAS2R16	0
LSM8	8.51
CDHR3	2.235
AIFM2	14.6825
PRKRIP1	10.1425
PODXL	28.39
FOXP2	0.73
STRIP2	5.76
IFT22	17.1775
MKLN1	7.81
DNAJB9	36.03
FLNC	271.9125
LRRC4	1.8175
CALU	73.83
CCDC136	3.045
SMO	2.9725
IRF5	2.73
LRRC17	1.75
KLHDC10	10.375
FEZF1	0.06
OPN1SW	0.7025
MRPS12	28.7825
SPATA7	2.72
MYO1B	9.2675
HOXD1	0.045
MTX2	28.6175
PDE11A	0.57
CHN1	5.545
GAD1	0.03
OSGEPL1	3.315
HOXD9	0.145
HOXD10	0
HOXD11	0
HOXD13	0
HERC2	22.7225
PSMG2	17.0175
TWSG1	6.3075
ARHGAP22	5.855
EIF2AK4	6.9225
RETSAT	20.1225
MYO5C	1.425
TTBK2	4.325
ELL3	0.44
CCDC32	9.0875
INO80	7.255
ICE2	7.895
DLL4	8.0975
ALDH1A2	4.745
CAPG	9.0475
MINDY2	7.6025
KNSTRN	3.5075
CHAC1	0.545
CLN6	6.365
ARPP19	38.0625
CALML4	3.33
AP2S1	56.56
LOXL1	16.4625
ACKR4	1.2125
ANAPC13	32.225
MBD4	10.8425
COPB1	19.4425
PALLD	261.4525
BBOX1	0.02
USH2A	0.0925
MYOD1	0.0225
SERGEF	12.565
KCNC1	0.0125
TPH1	0.11
CSRP3	533.5025
E2F8	0.7075
DCTD	23.47
RPAIN	17.2625
ZPBP	0.0575
SHBG	0.37
PLD2	9.265
CD68	37.0075
TXNDC17	28.3975
ATP1B2	3.68
FXR2	49.4675
MPDU1	14.8575
TG	0.4025
LRRC6	0.495
KRI1	16.69
ILF3	56.4
SLC44A2	49.22
AP1M2	0.045
CDKN2D	9.25
MTUS1	56.025
KLK14	0.735
ADAM28	0.5925
NGDN	12.825
ADCY4	39.0225
RAB2B	7.545
BCL2L2	23.46
PARP2	7.315
BARX2	0.1375
FOXA1	0.0175
SNX6	17.8425
EGLN3	53.9425
NRL	0.8275
NEDD8	156.65
DAD1	75.155
TEP1	4.32
EPB41L4A	3.715
CDO1	7.64
ITFG1	23.7125
QRICH2	2.4925
FOXJ1	0.0125
RHBDF2	10.2325
ARHGEF6	14.4525
JADE2	12.56
MAP7D3	6.825
FGF13	0.835
ASH2L	16.265
TTI2	3.76
CDH15	0.1725
TMEM8A	31.86
ZIC2	0.14
MAU2	19.8525
PLPPR3	0.09
LBP	0.8225
TNNI3	3036.595
CBFA2T3	11.375
LCP2	5.0425
GAMT	57.7875
ERMARD	5.6225
PHF10	19.02
GALNT8	0.6575
KCNA5	2.52
CRACR2A	1.8475
NXNL2	0.805
STARD8	6.85
TRIT1	6.685
FAM155B	9.9625
GDPD2	0.19
SAT1	130.1875
GNL3L	6.83
SH3BP4	4.1125
DOCK6	24.93
ECSIT	112.6475
LDLR	11.4475
ELOF1	32.46
ADRB1	24.905
ANGPTL8	2.3275
PRKCSH	76.7875
CDC16	15.585
ZSCAN10	0.04
THEM6	9.76
APOE	119.6175
TOMM40	33.595
GUCA2B	0
GADD45G	47.5775
LRCH2	0.4675
DPP6	0.5025
ACE2	9.04
FAM98C	9
ATP8B3	0.5075
NCAN	0
KIF1A	1.005
GTPBP3	7.9475
SLC27A1	23.3225
USHBP1	6.64
COLGALT1	36.325
MRPL34	99.835
PGLS	15.6725
LSM7	56.425
TULP4	1.775
SNX9	14.835
RTN4IP1	6.5275
QRSL1	4.7975
MAS1	0
PDK4	610.205
PHKA2	25.7675
ACSBG2	0.0625
MLLT1	23.2475
BMP15	0
AFDN	44.815
STK33	6.085
ARPC1B	65.7125
ZSWIM6	2.1775
MAP1S	26.0975
KLHDC7B	0.045
PXDN	16.64
SSBP4	40.7225
GDF15	2.39
EPHA3	2.065
PGPEP1	11.72
KIAA1683	1.2275
LSM4	50.18
JUND	99.185
SULT4A1	0.1075
OLFM1	13.6
HSPA5	119.2825
CAMSAP1	6.9275
SAG	0.1825
ZBTB46	6.435
HELZ2	4.9625
SAMD10	3.7175
COL5A1	12.9175
DSG2	9.75
TUBGCP2	23.185
PNPLA7	7.715
PAK4	11.4075
MNX1	0.02
CEP85	18.76
GATA5	0.895
RBBP8NL	0
OSBPL2	10.2375
PRDM12	0
POMT1	18.5025
UCK1	21.7075
PRRC2B	36.7975
METTL26	53.0375
YIPF2	16.1
TMEM160	22.035
GPM6B	4.33
ZC3H4	7.965
GMFG	20.0525
MAP3K10	13.56
ARHGEF16	0.4275
LRRC47	29.895
SESN2	2.095
SMPDL3B	0.11
MED18	3.9575
CLIP1	29.435
HIP1R	13.175
ANGPTL6	0.03
C19orf66	11.345
PREX2	2.8375
PNCK	2.3025
PLXNA3	11.3
DUSP9	0.025
MPP1	19.1325
ZNF236	1.47
SLC7A10	0.805
SLC22A16	0.2575
WDR37	9.085
LRP3	19.9025
C12orf65	6.2275
NOL11	8.49
UBE4B	25.765
CASZ1	16.6975
HABP4	19.1275
FBP2	0.11
SLC35D2	9.3425
YTHDC2	4.2025
PRRG1	3.6325
UBA1	70.5875
RGN	8.26
POLN	0.955
PPIL4	5.1475
AKAP12	10.175
LATS1	2.675
AAR2	6.91
CTPS2	2.1275
TTLL9	0.0725
COX4I2	18.53
ZNF341	1.62
GGT7	13.0125
ACSS2	59.7925
EDA2R	0.8925
ARHGEF9	11.8925
C1QL1	9.6
ATP6V1H	23.1625
GFAP	3.045
HIGD1B	18.005
ZNF428	45.6825
CCL25	0
GSE1	10.815
POLR2B	24.33
CHMP1A	31.4075
SLC34A1	0.0675
F12	0.2075
PRR7	1.06
NFATC1	8.9925
FAM214A	13.06
PPT1	16.61
RAB11FIP4	2.37
CDX4	0
ABCB7	10.965
TRAF3	4.095
HAUS8	2.585
ARAP2	0.545
SH3BP5	14.1475
HACL1	5.71
TBC1D5	6.7775
CAPN7	10.4025
RFTN1	18.925
C3orf20	0.0175
RBSN	5.94
GALNT15	19.4475
SLC6A6	8.01
TPR	27.345
NAPSA	0.2125
LRRC4B	1.05
PDLIM4	4.9375
KIF3A	2.985
MGAT1	68.905
GFPT2	12.23
ACLY	16.995
CP	13.2875
VPS25	16.095
AOC2	0.4275
DIAPH1	27.6925
NDFIP1	29.335
EXOC4	8.56
KIAA0556	4.8775
ACAP3	46.8325
C1orf159	3.8825
ANO1	13.4925
PPFIA1	20.48
TMEM204	31.6225
THOC6	9.5725
TRAF7	18.0425
BARX1	0
ZMYND10	0.665
CA6	0.125
NPHP4	3.4425
MAP1B	16.4375
WDR44	3.5825
CKMT2	932.645
TNS4	0.1975
TOP2A	0.3875
XK	3.355
STARD3	23.22
RARA	17.775
PPP1R1B	0.97
KHDRBS3	9.8525
CHD1L	3.8925
PIAS3	10.9275
PRKAB2	8.8925
ANO2	2.7175
RAI2	12.1225
MCCC2	36.135
SELENOS	31.21
LLGL1	4.535
NR0B2	2.58
THAP1	5.05
RHPN2	0.9375
LRRC9	0.0525
ACTR10	24.87
GCH1	2.1275
PODNL1	1.37
ZSWIM4	2.1075
FBXW9	1.51
RFX1	9.2525
CC2D1A	13.7475
SPATA6	1.94
LRRC41	14.53
DHX30	28.55
RAF1	64.125
SLC6A11	0.02
PPARG	10.4675
NUP210	1.1575
ARHGAP6	2.605
HSD17B7	2.14
ENOSF1	18.9475
EMILIN2	13.235
ARFIP2	13.4225
CNGA4	0.08
FAM184B	0.0225
IQCA1	0.1675
ILKAP	17.6525
SCLY	7.0175
PTPRE	6.77
MAP4	190.165
PRKAA1	11.8125
CARD6	2.4475
RAP1GAP2	12.9525
CLUH	73.42
INPP5K	25.26
MYBBP1A	17.3625
SERPINF1	163.6475
EEFSEC	15.76
TMEM128	6.27
COQ3	10.9975
PNISR	28.635
LANCL2	3.89
FIGNL1	1.11
DDC	0.1525
GRSF1	37.5475
ENAM	1.575
JCHAIN	5.665
ANKRD17	15.0775
UTP3	9.5675
UNK	9.92
TRIM47	17.7225
USP28	30.12
GUCY2D	0.02
DLG4	11.5825
RGS22	0.1575
MATN2	14.77
REEP2	6.235
HDAC9	4.0275
PCBD2	5.985
FLOT2	66.45
ERAL1	17.61
PRMT7	25.1175
TERF2	11.2975
MTSS1L	36.6
HSPA12B	16.79
TSPAN17	13.05
ANKEF1	0.3425
SCP2D1	0.0225
SNAP25	0.4175
BTBD3	7.3325
POLR3F	2.4575
RIN2	13.615
PTPRA	11.775
DAP3	55.83
KHDC4	13.21
NES	54.0475
BCAN	0.745
ARHGEF11	12.535
RAB25	0
CC2D2A	2.6975
HAPLN2	3.3075
SYT11	4.9575
IGHMBP2	5.7925
TESMIN	0.5375
DPH2	9.2
RRM2B	8.145
TOE1	2.5125
MUTYH	6.8225
CTNNBL1	31.0925
LPIN3	11.68
ZSWIM3	0.6875
VSTM2L	6.58
OSER1	13.485
SERINC3	42.455
PPP1R3D	2.6675
ZNF800	4.51
DMGDH	1.05
BHMT2	5.19
AP3B1	7.2325
PATJ	40.8575
KANK4	0.3575
ANGPTL3	0.0025
SYT4	0.11
SLC14A2	0.1475
FBXO44	14.0725
TNFRSF17	0.135
RSG1	5.89
CASP9	6.57
NMUR2	0.0275
PDE6A	0.22
ATP8A2	0.0325
MTUS2	29.495
USPL1	2.8825
XPO4	5.04
LMO3	1.47
CDK8	4.6
ALOX5AP	8.795
RNF17	0.015
GPR12	0.145
CHRM3	0.085
MYH10	13.89
PEMT	12.1275
ARX	0
CHI3L1	16.2475
MYBPH	0.0275
PIK3C2B	6.995
CHIT1	0.255
SLC41A1	117.6425
LGR6	2.235
TMCC2	2.2525
GUCA1A	0.0275
DCLK1	4.0425
COG6	4.875
RXFP2	0
EPSTI1	1.525
TRPC4	0.495
POSTN	11.5375
GPALPP1	5.7375
RSF1	9.18
STOML3	0
KL	0.8375
RFC3	1.685
STARD13	8.9175
RNF128	0.0975
SLC39A11	2.8725
EPHB2	0.7775
ZNF414	9.99
HSPBP1	29.3025
CELF2	16.0725
CSNK1G2	25.3875
SLF1	1.3975
CNDP2	37.605
LGALS12	3.09
MYH11	55.29
FAM120A	43.285
PDZD2	18.2075
LARGE1	43.9425
MYO18B	51.0075
C1QTNF6	1.3375
FAM83F	1.0575
R3HDM1	6.02
AGAP3	36.985
KRBA1	9.975
NTS	0.1275
LRRIQ1	0.1025
ATP13A3	20.065
COL9A2	0.5025
DYDC2	0.08
TMTC1	14.3475
IPO8	9.365
LARS	26.3925
LRRCC1	1.25
E2F5	1.6375
KITLG	2.6525
SWAP70	11.4125
ARNTL	4.38
LYVE1	23.8
AMPD3	1.3975
SBF2	6.9425
MICAL2	31.505
HSD17B4	96.5575
ERCC8	2.14
ZFC3H1	6.46
SARAF	110.0525
RNF122	19.215
DUSP26	40.095
DPF2	19.2975
ERG28	4.32
GSC	0.23
DGLUCY	88.7175
SLC25A13	3.1325
ADAMTS6	0.405
UNC79	0.13
NUMB	18.2525
COX16	15.9925
TTC9	0.5925
MED6	6.5625
EIF2S1	40.5425
LOXL2	7.145
