GENE_NAME	human.mean
EHD4	18.195
TMEM87A	13.68
ZNF106	10.21
TSPAN9	49.3825
CEP152	2.2275
ATP8B4	1.4575
OCA2	0.32
DTWD1	7.2425
TGM5	0.0425
FAM189A1	2.1275
BMF	3.7575
DMXL2	11.5825
BTBD7	10.195
SCG3	0.13
SPG11	29.965
RHOV	1.7575
VPS18	13.55
OIP5	0.26
SLC30A4	4.1125
BLOC1S6	23.895
APBA3	14.115
PDGFRL	1.0925
CSPP1	4.58
BRF2	6.9175
TRIM35	8.9475
ZFAND1	18.59
RP1	0.06
MKS1	10.3
INTS9	9.5575
RIPK2	4.3275
EYA1	0.065
TRPA1	0.505
CPQ	42.5625
CALB1	139.975
SFRP1	57.47
ABHD5	12.5725
POP1	2.2225
NIPAL2	3.7075
IKBKB	15.8375
JPH1	1.005
DKK4	0.0925
STK3	14.265
GDAP1	3.7375
RAB2A	84.6925
ESRP1	6.545
WISP1	4.4425
NDRG1	364.645
ZC2HC1A	3.8925
IL7	1.865
STMN2	0
TRPS1	2.84
LASP1	63.035
AKAP8L	52.14
CHRAC1	15.36
NCALD	8.76
SNX16	3.795
UBR5	23.1175
GSDMD	63.79
TSTA3	52.95
PYCR3	9.1
EEF1D	706.8775
ANXA13	4.5775
MBTD1	2.73
SQLE	9.84
SH2D4A	6.12
INTS10	34.48
SLC39A14	39.285
MTMR9	2.9225
LEPROTL1	24.675
R3HCC1	23.7425
ERICH1	16.4625
NEFM	1.77
TUSC3	22.6075
ARHGEF10	7.115
MCM4	11.655
ADAM2	0
FGL1	0.17
ASAH1	196.255
TULP2	0.145
NUCB1	398.4325
GYS1	24.8225
MAP4K1	1.5825
TTC19	27.6175
ECH1	364.485
NFKBIB	30.1375
KCNA7	0.1
SNRNP70	154.3175
CLPTM1	144.2775
RELB	8.7525
CLASRP	33.02
PPP1R37	31.57
FCGRT	255.2775
PIH1D1	56.65
CKM	1.56
PPP1R13L	14.835
PEX11G	12.8575
ERCC2	16.18
DOT1L	12.795
PLEKHJ1	103.2975
SLC17A7	0.4875
RNASEH2A	8.065
CD37	4.53
SF3A2	30.15
AMH	0.4625
LYL1	3.795
TRMT1	18.4625
FCER2	0.1
DMPK	35.8275
TBC1D17	37.765
IL4I1	2.71
CCDC130	27.22
LARS2	11.745
NOVA2	2.335
MED25	25.325
SNAPC2	12.24
CCDC61	9.64
PIK3C2A	12.565
VRK3	41.5975
C19orf44	6.8425
OLFM2	2.2025
RASAL3	1.56
EPHX3	1.1775
SNX11	13.94
PLAUR	3.75
ILVBL	86.38
SYDE1	10.985
CASP14	0.3825
SLC1A6	0.17
CCNE1	0.58
ANKRD27	8.1375
DYRK1B	13.93
AKT2	74.5425
PLD3	176.255
PRX	7.875
PIAS4	8.7375
WIZ	14.6175
NUMBL	5.8275
EBI3	0.9025
SHD	0.2575
FSD1	0.3225
ZFR2	0.095
RABGAP1	15.2825
SLC1A5	47.6625
TJP3	17.3725
APLP1	5.6125
HNRNPUL1	66.0625
FZR1	26.3425
TGFB1	23.81
DCN	175.6675
PLIN3	19.925
LIM2	0
NKG7	2.6075
TYK2	74.04
CDC37	136.2275
NAPA	167.27
PPP5C	44.3475
ZNRF4	0
MEGF8	15.885
KDELR1	99.475
GRIN2D	0.12
SYNGR4	0.08
CEP68	4.3575
CLEC11A	11.075
HAS1	0.06
RAB3D	5.01
MAP4K3	13.45
PLPPR2	9.125
FAM83E	0.2125
RASIP1	7.4675
THEG	0
MIER2	5.625
PPP2R1A	225.4275
ZBTB32	0.4425
TNPO2	27.5375
GCDH	64.095
KLF1	0.0375
DNASE2	16.3825
MAST1	0.665
LENG1	7.95
PRPF31	48.83
TMEM176A	530.875
TYROBP	34.8825
TFPT	15.25
JAK3	1.15
SLC5A5	0.1175
KCNN1	0.155
ARRDC2	12.685
RAB3A	7.73
PDE4C	1.3
TMEM159	15.5025
ELL	8.675
COMP	1.715
UPK1A	3.6575
COPE	155.3725
DDX49	30.9175
ARMC6	14.0175
TMEM147	112.97
GABRA3	0.005
GAPDHS	0.03
MAG	0.805
TMEM59L	0.45
USF2	119.4
LSR	34.2675
KXD1	47.33
SUGP1	31.1075
HPN	275.6525
BRCA1	1.78
SCN1B	7.8325
PBX4	1.995
ZNF574	5.49
GRIK5	7.2425
SIPA1L3	12.585
ERCC1	40.0725
CADM4	50.5875
SMG9	14.805
AVL9	7.1125
RUNDC3B	1.2575
CFAP69	4.345
GTPBP10	5.9375
CDK6	3.235
CD22	1.7025
BET1	11.7
PIK3CG	0.2875
PON3	2.36
ITGB8	12.5775
HBP1	23.955
DUS4L	4.48
SP4	1.0925
SEMA3B	108.815
WDR91	30.8275
DNAH11	0.665
DLX5	0.145
PTN	8.08
MPP6	4.92
GSDME	11.0625
ATP6V0A4	58.7025
MBTPS2	4.2675
ZC3HAV1	7.3075
TTC26	2.3475
NPVF	0
ADAP1	23.5225
H2AFV	69.7575
CAV1	12.4875
MET	11.09
RNF32	1.4975
LMBR1	18.5025
WNT2	0.5825
LFNG	4.6
HOXA5	12.94
BRAT1	14.635
IQCE	8.8425
ANKRD7	0.1725
VIPR2	0.6125
TSPAN12	48.645
CPED1	2.1175
EXTL3	9.315
CPVL	46.9125
CHN2	6.0675
COBL	10.9675
PLEKHA8	3.335
STX1A	2.6525
NOD1	3.0425
NR1H4	22.57
GARS	42.635
EPHB6	4.3925
MINDY4	5.06
GHRHR	0.28
CASP2	4.7475
NPTX2	0.5075
PDAP1	104.0175
ELOVL5	24.975
ZKSCAN1	10.4925
EIF3B	57.4375
NUDT1	9.0925
PTPRZ1	0.1025
TAF6	30.915
HYAL4	0.1875
ALOX5	5.7525
TFR2	0.2525
FSCN3	0.0325
PAX4	0
PCOLCE	28.465
FBXO24	0.7225
PPP1R17	0.0075
RBM28	8.97
USP42	2.9275
IMPDH1	10.9125
AGFG2	17.485
LSM5	16.7075
SERPINE1	8.415
AP1S1	60.645
PLOD3	37.7275
ZNHIT1	85.255
CLDN15	8.7425
NOBOX	0
GLCCI1	2.875
MYL10	0.095
PHF14	7.065
NRF1	6.49
CEP41	3.3675
ZNF862	6.405
SFRP4	1.7375
MEOX2	0.1925
ANKMY2	8.8325
POU6F2	0.1025
TSPAN13	4.4225
RARRES2	225.945
AGR2	4.9025
MAP4K5	8.51
GLI3	1.135
BLVRA	41.2675
TMEM248	32.2525
EHD3	20.375
PRKAG2	23.42
AEBP1	53.31
MYL7	0.09
GCK	0.3475
TBL2	14.52
PSMC4	88.355
CLIP2	8
EIF4H	109.6275
LIMK1	10.72
SPATA6L	1.98
LHX2	0.02
FSD1L	1.4925
SPIN1	26.4125
NMRK1	19.8025
SLC7A14	1.61
TMEM245	19.2425
PRUNE2	14.1275
MEGF9	7.5125
TRIM14	15.5725
CORO2A	1.38
C5	3.0825
CLDN11	6.8575
TLE4	6.0525
LHX6	1.265
SUSD1	9.3425
AMBP	7.9775
TNFSF8	0.2825
ENG	114.69
AK1	75.7375
CDC37L1	8.3475
TBC1D13	33.44
KDM4C	6.46
DOCK8	7.74
KANK1	29.22
ELAVL2	0.3925
NCS1	23.13
TESK1	30.0425
KCNT1	0.0375
CA9	0.21
FUBP3	29.1525
TYRP1	2.68
CREB3	30.56
RGP1	13.175
MPDZ	15.2475
LHX3	0
PGM3	11.0675
PIP5K1B	5.23
RAPGEF1	23.82
APBA1	1.7125
SETX	13.505
SH3GL2	11.995
ABCA2	41.18
SHB	13.945
UBE2R2	21.075
ABHD17B	5.4175
ZFAND5	80.15
DVL1	31.585
PDLIM1	49.06
CLK1	40.225
DNTT	0.0325
GATA3	25.985
ATRNL1	1.3025
HPS1	31.355
RASSF4	147.7625
DNMBP	7.6725
RAB11FIP2	6.7975
CXCL12	61.8275
ERLIN1	16.24
POLR3B	4.0125
EIF3A	53.6375
PKD2L1	0.25
CUBN	47.8975
TRDMT1	2.3175
DDX50	11.955
SEC23IP	11.105
ATE1	9.345
NSMCE4A	16.335
PLEKHA1	24.2175
ANGEL1	6.4925
UNC5B	4.4975
VSIR	19.375
SPOCK2	57.87
MICU1	52.92
PPP3CB	21.9425
CCSER2	6.8825
RNF14	29.8475
ACTA2	206.5625
TWNK	4.82
LZTS2	33.4825
SFXN3	19.4425
KAZALD1	2.29
FBXW4	54.0725
FGF8	0.1375
NPM3	20.7775
DNASE1L1	23.8125
PITX3	0.3125
GBF1	21.0975
ARHGAP21	8.75
CPEB3	2.2125
FBXL15	23.9325
SUFU	6.2875
LHPP	49.4175
LARP4B	16.145
EDRF1	4.7775
BCCIP	29.8775
MTPAP	3.985
NEURL1	1.445
SH3PXD2A	3.18
PITRM1	37.605
STN1	14.86
MAP3K8	4.13
SORCS1	2.6525
FAM208B	6.025
XPNPEP1	37.5475
SMC3	9.465
SHOC2	11.81
CCDC6	12.9825
GPRC5A	3.6775
CCNY	30.02
UBE2S	17.5475
ZMIZ1	18.0625
DNAJC12	11.92
PPIF	78.8325
MAMLD1	1.725
KRT23	0.3475
CRYBA1	0
FBXL20	2.64
RUNDC3A	2.14
PSMD3	54.89
CASC3	30.98
RAPGEFL1	1.97
RGS9	2.7875
RNF43	4.855
WNT3	1.1725
MTMR4	14.34
TRIM37	6.6975
P2RX1	0.6875
DHX40	15.9075
TUBD1	3.915
KPNB1	53.2475
PNPO	33.6825
RPS6KB1	7.6025
CDK5RAP3	69.155
CBX1	22.2575
RECQL5	29.795
UFL1	8.555
GALK1	63.1125
INTS2	2.02
CAMTA2	32.335
MED13	7.44
HOXB6	20.2575
RNF167	88.8225
SLC25A11	111.665
POLA2	8
RASD1	43.2625
CHRNE	0.7575
RAI1	7.0425
C1QBP	132.035
SLC6A4	0.355
BLMH	22.3575
CPD	14.6675
CCDC47	47.865
ZC3H3	13.885
DRG2	24.395
FTSJ3	32.39
AKAP10	7.9375
ICAM2	22.9725
UTP6	17.35
CAPN1	71.6975
C17orf75	13.115
CYTH1	16.795
PSMD11	36.1125
ASIC2	0.375
KRT32	0
ACPP	7.8425
DHX58	17.845
KAT2A	20.495
MLX	33.885
CNTNAP1	2.7575
ABI3	8.7875
EZH1	20.93
DLX4	0.1075
PPP1R9B	46.14
COL1A1	12.4475
SGCA	3.4825
VAT1	127.73
RND2	2.5975
HDAC5	32.6
LUC7L3	52.6225
SLC30A9	34.3575
PPY	0.2625
MPP2	2.1025
SMURF2	5.815
DUSP3	56.1
CACNG1	0
EFTUD2	30.9
HLF	8.3975
SLC16A6	0.56
EFNB3	0.6225
MTMR11	12.7175
RANGRF	32.4175
DPH1	27.7375
MAP2K6	4.66
DHRS7B	28.1575
WSB1	69.03
RCVRN	0.0225
COX15	20.5775
SLC9A3R1	426.0575
NAT9	22.9825
TMEM104	7.3275
VTN	12.6375
TNFAIP1	22.3125
IFT20	21.6825
TMEM97	6.3825
CDR2L	9.06
PMP22	20.73
CCDC88C	7.5475
FOXN1	0.04
ALDOC	8.775
SUPT6H	40.205
RAB34	46.9725
PHF12	15.685
PHOX2B	0
TMEM33	13.4025
GABRA4	0.0875
GNRHR	0.1675
YAF2	9.2425
SLAIN2	17.145
OCIAD1	83.2975
DCUN1D4	15.955
ODAM	0.6125
CHIC2	6.6425
NMU	0.0325
ZMYND11	35.0525
KIAA1211	0.66
LAMTOR3	25.2175
NFKB1	11.5675
AREG	0.225
MANBA	8.9175
MAPK10	16.4275
TBC1D9	11.8425
WAS	3.725
INPP4B	2.965
GAB1	5.61
KLHL2	17.43
WFS1	17.5325
ANXA10	0.04
DBNDD1	8.4225
GAR1	15.6425
CLCN3	22.73
GALNT7	5.315
DHX15	33.71
SOD3	106.565
SEPSECS	4.6225
CPZ	1.2475
SLC2A9	40.585
FBXW7	6.69
NEIL3	0.115
TBC1D19	5.39
CLNK	3.27
NSD2	7.8625
SH3D19	17.26
NKX3-2	0.0225
MFSD10	24.5225
NPC1L1	0.9975
GLRB	1.1275
BST1	9.9925
RAPGEF2	13.67
HGFAC	0.3675
SNX25	6.14
LRP2BP	1.07
UFSP2	39.015
KLF3	12.7825
KLHL5	17.195
FAM149A	31.03
XYLT2	13.4975
NCAPG	0.1475
PPARGC1A	17.8125
DDX25	1.7575
CRYAB	2297.77
HTATIP2	30.8175
CCDC34	3.6475
ZBTB16	12.3225
FNBP4	16.33
TECTA	0.34
CRTAM	0.2125
JHY	2.89
B3GAT1	1.8175
P2RX3	0.05
STMN4	0.04
SIAE	33.8725
SNX15	15.3025
LPXN	3.8275
DTX4	7.175
EHD1	71.6075
OSBP	30.5875
PUS3	6.075
KMT5B	15.015
FOXRED1	27
PPP6R3	23.4625
NRXN2	17.9325
ST3GAL4	30.9125
ISL1	0
PRPF19	37.53
TMEM109	56.565
HPX	0.585
TRIM3	11.925
CHORDC1	9.7475
PANX1	4.0325
ARHGEF17	37.6825
CHDH	40.5925
APOA5	0
APOA4	0
APOC3	13.8725
CEP164	8.24
RNF141	15.3125
CEP126	1.025
EIF4G2	277.265
IL10RA	2.2675
GALNT18	15.6875
UBE4A	7.87
IL20RA	0.46
DDX6	16.1925
UPK2	1.8775
CBL	2.235
NECTIN1	5.635
HIPK3	20.285
KIAA1549L	0.4425
PDHX	19.48
SLC1A2	0.0625
COMMD9	51.705
ALS2	7.6475
SLC15A3	10.9025
MADD	21.2375
NAA40	9.26
GLT8D1	34.17
SLC22A18	98.88
ELMOD1	1.3025
SOX6	4.7825
ATP2C1	35.56
AIP	71.78
TCIRG1	22.46
EXPH5	1.6075
HPS5	6.945
POU2AF1	0.6775
PTPN5	0.19
VWF	6.34
IGF1	1.5375
P3H3	6.7875
CD69	0.5625
PRDM4	15.9425
COQ5	32.175
CORO1C	22.7
SLC38A5	2.615
DAO	56.3125
CAPRIN2	7.8475
TSPAN11	0.625
KCTD10	25.2825
MVK	41.31
CAMKK2	16.4525
SYT10	0.5125
BCL7A	13.29
RSRC2	44.0425
MYF6	0.0525
MYF5	0.01
RUFY3	30.89
LIN7A	8.255
ACSS3	15.4475
PPM1H	8.465
METAP2	45.2775
LTA4H	30.5625
ELK3	7.21
SLC6A12	41.5675
WNT5B	1.6975
CNTN1	3.0575
TRPV4	24.8725
ITFG2	27.6
PRMT8	0.2225
PARP11	1.9575
GPN3	20.545
VPS29	76.0475
FGF6	0
MYL2	0.245
SLC11A1	4.655
CUX2	0.01
SH2B3	5.2025
AKAP3	1.3775
MANSC1	7.055
KCNA1	0.0875
DUSP16	6.8625
WWTR1	32.145
CDKN1B	18.3625
GPRC5D	0.2925
NAA25	3.05
GSG1	0.565
SCNN1A	182.23
LTBR	107.0975
OAS3	3.27
OAS2	2.6825
CASP10	4.7225
AGPS	6.505
MGP	404.25
RASAL1	9.7125
ARHGDIB	59.45
GTF2H3	5.23
EIF2B1	20.3
SLC38A1	15.5875
C12orf49	15.085
VDR	19.6275
RFC5	5.045
STX2	7.18
ADGRD1	1.52
TBC1D30	2.6175
CAND1	18.9375
ATP1A2	3.6925
MDM1	4.2525
CNOT2	25.91
TIMELESS	4.25
CPSF6	23.1375
MRPL51	99.195
TTC27	4.6475
NOP2	13.2825
CHD4	63.655
ACRBP	2.0125
UHRF1BP1L	6.2025
COPS7A	61.63
GNB3	1.2575
CDCA3	1.3875
USP5	35.5375
GNPTAB	14.68
PTPN6	25.2125
LPCAT3	47.6225
APOBEC1	0
VSIG2	5.2
SUDS3	13.27
GOLT1B	11.5875
GYS2	0.2825
PRKAB1	59.7375
CMAS	25.78
ST8SIA1	1.15
C2CD5	10.49
AICDA	0.135
PHLDB1	38.9225
RAB35	26.355
RFX4	0.105
RIC8B	9.45
COL12A1	8.2425
FRK	6.025
MARCO	2.26
DSE	6.4375
RWDD1	21.665
MAK	0.2825
PAK1IP1	5.375
SMIM8	3.335
NEDD9	25.3925
CEP85L	0.81
CYP24A1	46.365
ASF1A	6.2225
MCM9	3.74
FAM184A	2.83
MAN1A1	33.4125
GABRR2	0.255
HDDC2	61.8275
TPD52L1	44.65
PRDM11	3.1625
NCOA7	29.27
RIPOR2	1.7875
SASH1	12.345
UST	2.2475
FBXO5	1.3075
PPARD	13.585
OPRM1	0.1225
CFLAR	44.5275
TULP1	0.08
SLC26A8	0.385
MAPK14	17.385
RHAG	0.04
KCTD20	10.73
STK38	13.4525
MRPL18	51.355
SNAI2	10.205
IL17A	0
IL17F	0
MCM3	17.9625
PHACTR1	5.16
MDGA1	1.295
ICK	1.865
FBXO9	48.065
CD83	10.675
CD74	1396.985
GLP1R	0.11
SAYSD1	8.5375
BMP5	0.5075
BACH2	0.2875
RBM24	0.5625
CAP2	6.37
TREML2	0.0525
ZNF451	6.5175
BAG2	3.7275
RAB23	4.465
HGF	4.2625
TSPO2	0.8025
FHL5	3.2525
GPR63	0.27
KHDRBS2	0.31
FBXL4	5.395
PRDM13	0
E2F3	4.45
SIM1	4.8275
ZRANB1	6.4525
ASCC3	4.3725
BVES	0.75
COL9A1	0.4
MED23	7.5575
WASF1	5.355
GPLD1	0.3975
ALDH5A1	11.6175
CRYBG1	11.51
NCDN	10.835
ACOT13	36.02
SMAP1	9.5075
C6orf62	40.115
B3GAT2	0.075
GMNN	11.355
EYA4	2.47
SOBP	4.1825
SNX3	126.905
ADGRA2	5.475
HBS1L	21.22
PEX7	11.43
ZBTB24	1.905
FIG4	7.49
SLC16A10	4.995
HECA	3.885
ADGRG6	3.31
ZFP64	4.8075
PHACTR2	4.07
EPM2A	4.6475
SLC39A7	15.8025
CCR6	0.275
SLC22A2	56.9975
PHF1	9.28
PACRG	6.29
MNAT1	14.5775
MDFI	1.835
TFEB	22.86
CCND3	34.3075
BYSL	9.225
SAMD4A	7.6025
PRPH2	0.74
PPP2R5D	19.365
MRPL2	113.2875
PTK7	12.3775
SRF	17.83
DNPH1	299.9725
DUSP22	17.405
TFPI	29.6025
RUNX3	0.5425
TMEM30A	38.5275
GMDS	21.4575
VEGFA	107.0875
PRPF4B	14.67
TTK	0.14
MRE11	2.7375
WISP3	1.515
LAMA4	4.5275
FAM46A	3.31
CLIC5	44.7325
ENPP5	9.705
LY86	1.4725
PRSS16	2.93
MEP1A	0
TBX18	0.255
PLEKHB1	11.95
ERBIN	17.585
HARS2	19.4875
NUDT12	7.5825
CEP72	1.1275
MAN2A1	14.485
SEMA5A	7.49
C7	297.565
GHR	6.23
NME5	8.125
BRD8	23.8675
KIF20A	0.31
MRPS30	15.98
HSPA9	161.7225
MRPS27	25.705
HBEGF	3.8675
SLC4A9	22.5675
LOX	4.5475
CDH9	1.56
APBB3	14.515
TMCO6	6.5725
SPARC	524.74
HMGCR	16.9775
COL4A3BP	12.47
SLC7A9	49.955
FAF2	9.72
HAND1	0.0125
PDE8B	4.1675
CLK4	10.975
GRM6	0.3025
ITK	0.7925
RNF130	45.2375
THG1L	4.6575
ARSB	7.6475
CLINT1	48.19
SPAST	2.235
THBS4	0.99
CNOT6	16.5975
IL12B	0.045
TTC1	36.77
RASGRF2	3.175
GABRG2	0
CDH6	19.88
ARRDC3	20.35
GOLPH3	38.94
NPR3	25.3925
FAM172A	7.055
TARS	24.72
IRX4	0.0575
OSBPL5	9.8675
PDE4D	6.9075
RAD1	7.185
BRIX1	7.2725
AGXT2	151.91
PRLR	9.375
IL5	0.025
AQR	7.49
ST8SIA4	0.61
PCDH12	4.1275
NUP155	3.5425
FGF1	56.0925
NR3C1	9.6175
PPWD1	10.9625
LIFR	12.3375
SCYL3	3.79
NDUFAF7	7.7075
CPS1	1.5325
TRIM23	4.1125
C9	1.24
SEC24A	4.7675
TXNDC15	38.185
WWC1	91.22
H2AFY	73.0975
TCERG1	11.1525
C8B	0.075
DPYSL3	7.075
SMAD5	10.105
HMGXB3	15.2825
ERGIC1	87.6575
PDGFRB	23.9675
CDX1	0.045
ATP6V0E1	292.2325
STC2	4.6625
FHL1	24.71
CPEB4	17.37
HRH2	0.5
DBN1	51.13
ZNF346	5.425
UNC5A	0.06
EHHADH	46.3175
CNTN3	2.5375
SELENOK	66.4825
ACTR8	12.115
RTFDC1	63.9025
TBCCD1	3.9175
TIMMDC1	66.5
CRBN	17.42
HRG	17.71
HGD	149.925
CLDN16	12.41
ARL6	4.2025
GABRA1	0.0175
CD86	0.8775
AMOTL2	19.5075
NIT2	84.76
FAM162A	67.3475
OGG1	39.61
KPNA1	12.6275
PCCB	64.17
UBE3A	15.12
ARMC8	11.1525
RBP2	1.1775
RBP1	20.5275
GRK7	0.0375
TFDP2	14.2525
BCHE	0.8525
SERPINI2	0.0375
SLC45A4	9.3
PDCD10	23.6775
LRRC31	0.0875
WNT5A	2.2175
FGF12	1.08
HES1	27.545
ACAP2	5.81
ECT2	2.7075
GNAT1	0.05
GNAI2	110.4625
HYAL1	73.415
NPRL2	18.2975
ZNF839	8.8275
C3orf14	6.8425
FXR1	53.7
CBLB	5.2325
BBX	11.7
IFT57	27.6625
IQCG	6.0725
GBE1	23.7625
MORC1	0.02
ZDHHC6	34.38
UMPS	15.57
SNX4	35.97
FRMD4B	12.365
SLC41A3	22.1325
PLXNA1	4.895
ABTB1	20.8625
PODXL2	7.91
RBM5	69.1
GRAMD1B	10.76
UPK1B	3.21
CSPG5	0.1175
KLHL18	13.1625
SCAP	39.6675
EFCC1	2.2275
NEK11	3.47
MRPL3	58.7275
HEMK1	16.5725
CISH	46.7875
MAPKAPK3	49.37
ACVR2B	1.735
WDR48	14.18
COMMD2	8.6625
GORASP1	35.63
PEX5L	0.1675
RRP9	12.195
ABCC5	15.7225
NDUFS1	60.0625
ABHD14B	109.7525
EIF1B	43.165
ARHGEF26	2.465
KLHL24	10.24
PLCH1	0.9375
VIPR1	3.03
ZBTB47	7.1325
TNNC1	21.6425
NKTR	11.01
FOXP1	7.7025
NEK4	9.13
SLC4A3	3.3125
INO80D	2.0925
ADAM23	0.745
DGUOK	27.1475
KANSL3	16.515
LMAN2L	18.5
TTL	8.425
IL1A	0.0375
PIKFYVE	4.175
KCNIP3	14.495
ALAS1	45.965
ACTR1B	45.925
SLC35F5	29.04
STEAP3	5.5025
EPB41L5	22.5925
TFCP2L1	51.1275
SF3B6	45.0275
TP53I3	43.815
DNAJC27	2.435
POMC	0.6525
STAM2	9.1625
OTOF	0.025
GPD2	4.935
CYTIP	2.23
ACVR1	17.3725
TANC1	8.2225
AKAP11	5.71
MPV17	63.32
EIF2B4	26.995
NRBP1	43.585
ITGB6	18.685
ITGA4	1.06
PSMD14	26.9225
SNX17	75.41
GLRX2	12.515
PPM1G	54.1575
PDE1A	24.3975
PCSK4	6.415
GCG	0
APC2	0.6075
IFIH1	5.315
GCA	14.785
GRB14	14.9375
CLIP4	6.1025
SPTBN1	102.855
RTN4	230.135
HTRA2	22.7275
LOXL3	1.155
MTMR7	0.905
DERA	51.9475
DOK1	4.9325
GALNT3	8.495
TACR1	0.4275
ACADL	11.0125
EVA1A	23.985
MRPL19	17.615
LANCL1	18.875
WDR75	7.1475
EFEMP1	50.515
FANCL	4.545
STAT1	41.005
GLS	107.9
PAPOLG	2.6375
UNC50	32.18
ABCC2	10.1575
IGFBP2	123
ELMOD3	11.825
USP34	21.155
KCNJ13	1.3225
CCT4	59.775
GGCX	16.83
NEU2	0
EHBP1	15.35
OTX1	0.015
DEF6	1.75
COQ10B	14.7025
SF3B1	80.21
ST3GAL5	2.905
CHST10	3.7325
KDM3A	8.035
PLCD4	14.9875
PLEKHO1	12.48
ZNF142	5.44
IL1R2	6.9725
PRKAG3	0.0075
SMYD1	0.0075
IL1R1	20.765
WNT6	0.475
IL1RL1	93.4625
IL18R1	1.455
GCLM	10.14
IL18RAP	0.1375
SLC9A2	4.0975
MLPH	2.5025
CNPPD1	123.685
UXS1	38.8375
ABCB6	23.66
STK16	32.3775
SLC5A7	0.255
HDLBP	254.66
UBR2	7.8075
PASK	4.8875
ID2	77.19
TAF1B	4.9125
HPCAL1	85.32
NOL10	9.435
STRN	4.4525
CEBPZ	19.375
DCAF17	3.9975
QPCT	4.8075
RAB3GAP1	16.2125
SLC25A12	13.5475
RMDN2	3.2
DLX2	0
DARS	34.6975
PLCL1	10.84
SLC1A4	2.69
SOS1	6.3125
KYNU	6.1425
WIPF1	13.4875
CCDC28A	19.7325
ORC2	5.8
ORC4	16.2525
PLEK	1.9225
RND3	7.25
ATF2	12.3675
THADA	10.155
AAK1	10.5675
C2orf42	6.6025
SLC7A2	5.4375
RRAGD	24.415
TIA1	28.6825
PCYOX1	32.015
EPAS1	168.2975
ARID3A	6.3325
SUMO1	64.325
CD207	0.11
GRIN3B	0.775
VAX2	0.07
ATP6V1B1	156.56
HSF2	3.935
NFE2L2	55.1875
MSH6	8.6425
PLEKHA3	9.41
EPHA4	3.19
PARD3B	4.43
BCL9	7.0875
PRRX1	1.215
PHF20	6.4225
DHCR24	29.605
DNAJC16	13.66
TNR	0.0175
MORN1	12.4575
GPX7	5.23
SCP2	142.085
PAPPA2	5.255
RALGPS2	3.5675
ANGPTL1	4.7975
CEP104	20.0375
FAM20B	11.9525
TCEANC2	2.15
TMEM59	236.3225
WRAP73	8.24
NPHS2	108.7175
NR1H3	39.46
ICMT	39.005
CHD5	0.2925
QSOX1	41.3775
STXBP3	24.4775
PHF13	4.7625
KIAA1324	0.4225
OPRD1	0
AMPD2	19.945
MECR	25.745
KCNC4	6.5275
RNF19B	18.03
SCAMP3	52.225
TRIM62	2.46
ASH1L	8.92
DLGAP3	0.555
RHOU	6.1
ARHGEF2	17.645
LAMTOR2	73.3175
TOMM34	21.17
FBXO2	19.19
SWT1	1.92
MAD2L2	27.7675
DNAJC6	3.41
LEPR	3.7
KIAA2013	43.795
SEC63	29.0025
PRG4	0.3625
SMG7	15.8375
NCF2	2.735
SLC35D1	5.655
PLA2G4A	4.205
GADD45A	178.8675
WLS	64.07
RPE65	0
TROVE2	5.625
AMPD1	0.0075
AGMAT	86.555
OLFML3	16.36
ARF5	130.05
VIM	234.0625
PLEKHM2	26.8475
PHTF1	8.7275
ZBTB17	21.5875
TFAP2E	0.2175
CD2	0.765
TTF2	2.84
NR5A2	0.55
KIF21B	0.2325
ADPRHL2	25.235
MAP7D1	56.135
WARS2	8.815
OSCP1	14.815
GNPAT	18.8525
C1orf109	7.995
RRAGC	14.1375
LGALS8	14.39
NT5C1A	0.6575
HPCAL4	2.91
MTR	11.2725
SIPA1L2	3.41
RLF	2.3675
KMO	10.88
KCNQ4	0.2725
RIMS3	0.8275
AKT3	8.085
ETV3	5.095
CD44	14.655
ACADM	75.1
ST6GALNAC5	0.1275
ADGRL2	23.3125
PADI2	8.24
KDM5B	5.37
KCNG1	0.645
UAP1	15.33
CTBS	11.55
RGS4	0.63
IGSF21	1.805
SSX2IP	8.225
ZNHIT6	6.165
RBBP5	5.74
AGPAT4	2.635
KIF17	3.795
CDK18	41.745
RAB29	32.5675
ECE1	27.9525
HMGCL	104.8225
GALE	55.255
ID3	37.9975
SLAMF7	0.335
PRPF3	17.295
APH1A	81.6725
P3H1	18.5475
SLC2A1	21.0575
ARTN	2.1725
IPO13	34.1275
ATP6V0B	228.0425
B4GALT2	24.9225
ERI3	78.2525
PTCH2	0.42
TSPAN1	412.89
BLZF1	8.555
MIPEP	27.4625
CCDC181	2.63
SLC19A2	5.78
TMED5	38.6825
MROH9	0
PRRC2C	19.56
F3	10.34
SARM1	8.25
PRKCH	8.47
ABCD3	28.4425
DPH5	14.9975
PTBP2	4.8875
DARS2	8.74
IRF6	17.8875
INSRR	2.6375
DIEXF	2.1325
PLPPR5	0.0425
PLPPR4	0.0975
SERPINC1	6.7025
RCAN3	2.715
SLC35A3	6.7025
RCOR3	18.415
STMN1	35.4225
IFNGR1	24.6875
MTFR1L	75.8525
MAN1C1	60.2325
NEK2	0.1625
RPS6KA1	39.0125
DHDDS	35.5
PROX1	1.4725
ARID1A	17.2325
B4GALT7	20.8025
PPP1R8	16.3475
STX12	21.995
SLC5A9	13.175
OSBPL9	35.085
